SeqID	Len
uc007zfx.1	715
uc007mot.2	3606
uc007xld.1	3774
uc007cdh.2	8260
uc008vtf.1	1380
uc008pjw.2	6289
uc007cee.1	1432
uc008imn.1	5942
uc007kyz.2	3175
uc008zjy.1	2071
uc007jaz.2	3196
uc009sxg.2	864
uc007fix.1	36
uc009rdm.1	3043
uc007vpd.1	4073
uc007tys.2	2021
uc007qkc.1	30
uc009rul.2	8803
uc008lsl.1	1922
uc008vyk.2	5225
uc007ljw.1	971
uc007fhs.1	38
uc009fxi.1	5159
uc011wjo.1	1698
uc007nqc.1	1628
uc009gkb.1	6604
uc012fcs.1	921
uc008bzr.1	780
uc007rud.2	3753
uc009vbo.1	2574
uc007gov.1	27
uc007iuk.1	3407
uc007rdb.1	1529
uc009lrl.1	3663
uc008yco.2	2583
uc008art.1	2944
uc009pcb.1	40
uc008xpq.1	6160
uc009txl.2	5294
uc007ntu.1	2418
uc007kho.1	4033
uc012hti.1	1796
uc007zob.1	1290
uc008pei.2	5552
uc008foc.1	641
uc009hwd.1	32
uc007uib.1	1015
uc007fvm.2	6632
uc008mnm.1	1626
uc008dua.2	2468
uc012gub.1	1382
uc009mak.1	497
uc008kmx.1	969
uc008xcw.1	235
uc011wyk.1	9327
uc008qns.1	4054
uc007doq.1	1139
uc008ksb.1	906
uc008cny.1	942
uc009edq.1	2276
uc009ako.2	3749
uc008hxh.1	1781
uc007phj.1	3725
uc009coy.2	5025
uc012acf.1	1996
uc007hng.1	3687
uc008jgz.1	1675
uc008bdo.1	1721
uc008eub.1	2003
uc012bjf.1	10231
uc007nkf.1	2348
uc008lzz.1	4541
uc009ugs.2	3626
uc009ewp.2	2424
uc008uwu.1	660
uc007vuf.1	56
uc007okw.1	1544
uc009fbl.2	966
uc009nji.1	7460
uc011zyo.1	3867
uc008jhs.1	435
uc009jce.1	945
uc008ycr.2	2418
uc007kzz.2	1820
uc007eni.1	2088
uc008pmr.1	1147
uc008rrq.1	366
uc009rxi.2	2740
uc012azo.1	1626
uc008gal.1	1471
uc007yyt.1	661
uc007rzu.1	4103
uc007egt.1	4892
uc007dtw.1	3571
uc009cfk.2	6667
uc008vdl.2	3171
uc007uat.1	3414
uc009dvy.1	3724
uc008ark.1	844
uc008lsb.1	4554
uc007ufl.2	1002
uc008agb.2	1232
uc007zza.1	3032
uc012hot.1	1580
uc009jws.1	2141
uc008vub.1	1154
uc009mxk.2	2932
uc008zxi.1	1317
uc008pcp.1	1256
uc009sui.2	5920
uc008dtp.2	3294
uc007vhq.1	13413
uc007dcn.2	3268
uc009pup.1	1164
uc008txb.1	679
uc008ljp.1	819
uc007jxb.1	977
uc007esk.1	2572
uc007gju.1	1062
uc009hsz.1	30
uc007uud.1	1148
uc008dhz.1	29
uc008zgr.1	605
uc009hna.1	30
uc007jld.1	2353
uc012che.1	3195
uc009nwh.2	1344
uc007zql.2	3017
uc009bqp.1	1148
uc007amq.1	10542
uc012hqb.1	86
uc007nte.1	2524
uc008lap.1	88
uc008rvp.2	450
uc007dtd.2	6461
uc009ukz.1	1716
uc007jxu.1	3457
uc008vkp.1	2216
uc007tst.1	427
uc008zih.1	1708
uc012gca.1	6383
uc007pjj.1	1192
uc011ylz.1	801
uc008pgm.2	7817
uc008gun.1	1205
uc007sng.1	31
uc007pkc.1	1725
uc007cau.1	1335
uc008cel.2	439
uc007dqu.1	2040
uc012gwq.1	1565
uc012glk.1	4659
uc008jlf.1	3499
uc007xdr.1	1520
uc009oan.1	4252
uc009gfj.1	1308
uc008llx.1	646
uc008aty.2	1077
uc009psc.1	2117
uc009bpp.1	516
uc008xro.1	2579
uc008hre.1	1342
uc009ovz.1	951
uc009rsq.1	683
uc008zib.2	1715
uc008fjh.1	32
uc009rgc.1	3686
uc007izp.1	516
uc009hlu.1	62
uc008kkm.1	945
uc007qxx.1	944
uc007asp.1	2743
uc007mld.2	1868
uc008uop.1	3156
uc009vig.1	831
uc012eps.1	4007
uc009css.1	19363
uc007qnb.2	2298
uc008tzh.1	6243
uc007yed.1	1220
uc007gbo.1	4637
uc007klk.1	1611
uc008zdw.1	364
uc007hxs.2	3986
uc009pzj.1	3912
uc008yir.2	4697
uc008ynf.1	733
uc008fkz.1	56
uc012avb.1	1612
uc008srp.2	4119
uc007kxw.1	4733
uc009bqf.2	2524
uc008dqb.1	3378
uc009qra.1	1522
uc009hqo.1	35
uc008spi.1	3249
uc007dzd.1	2055
uc009lth.2	6248
uc008wnv.2	6571
uc008mes.2	2041
uc007kak.1	2437
uc008mcp.1	3847
uc008ply.1	1266
uc009rqu.1	2000
uc012dev.1	87
uc008kpq.1	972
uc008zen.1	1069
uc008aut.2	7774
uc011ypx.1	5436
uc007mdm.1	8339
uc011zmr.1	2634
uc011zfn.1	336
uc012gsh.1	4092
uc009ldu.2	4311
uc009ren.1	4085
uc009bqt.1	3624
uc008uib.1	2474
uc008phb.2	4767
uc007zvf.1	855
uc009ryg.1	1064
uc009jzz.1	1265
uc007snx.1	31
uc009vgw.1	808
uc009mxc.1	275
uc008eaq.1	6187
uc009gey.1	1124
uc012hbu.1	3419
uc009pkh.1	1610
uc008xfj.2	2382
uc007zcs.1	2897
uc007qbz.2	1442
uc008rxk.1	4172
uc009gih.1	1134
uc012dmc.1	2485
uc007sbs.1	519
uc008yoj.1	4310
uc007cbp.2	1121
uc008wse.1	683
uc007dit.1	356
uc008afu.1	2634
uc009kjk.1	1990
uc008imc.2	2959
uc009bio.2	1269
uc007blq.1	990
uc007fok.1	1306
uc007kin.1	1529
uc008obv.2	5670
uc009gwv.2	3481
uc007map.1	3017
uc007gkh.2	6030
uc009avi.1	963
uc007pxl.1	911
uc011zhz.1	2262
uc009knk.2	1108
uc009bhm.1	1135
uc008ibm.1	5373
uc007uaq.1	1439
uc012eqb.1	2590
uc008inb.1	3899
uc008qak.1	865
uc008kxf.1	2284
uc012avw.1	1089
uc012bif.1	3772
uc008snt.1	29
uc012ccw.1	2641
uc012hki.1	1178
uc009mrl.1	2444
uc008krg.1	942
uc007ffk.2	4133
uc009orr.2	5181
uc007mwp.2	3300
uc007eum.1	2364
uc008rjx.1	1122
uc007lwv.1	646
uc008qyb.1	1472
uc007bpx.2	4022
uc008qmb.1	8043
uc008amu.1	1603
uc007fkr.1	30
uc008isl.1	2956
uc012fau.1	8372
uc009bop.1	726
uc008met.2	2702
uc008bsk.2	4366
uc012alv.1	2213
uc009ten.1	3803
uc009shx.1	886
uc009hwe.2	5376
uc008ckz.1	1592
uc007rhy.1	3060
uc007qkg.1	46
uc007moo.2	14889
uc007fay.1	3088
uc009nqh.1	2574
uc008igy.1	265
uc009jbf.1	3850
uc007dhl.1	2509
uc009hvd.1	31
uc007gyp.1	1078
uc009unw.1	1974
uc012fpr.1	2514
uc007onj.1	68
uc008hri.2	1101
uc009lck.1	4711
uc009izt.1	4297
uc009kzh.1	5367
uc009atx.1	2969
uc007lmp.1	4487
uc008bwu.1	3606
uc007ijc.1	2621
uc009ljc.1	1525
uc009tfm.1	984
uc008hml.1	1855
uc008pns.2	1856
uc007jmt.1	5817
uc007vdy.2	9663
uc008mxz.1	31
uc007eyj.1	249
uc011zsp.1	2654
uc008jgi.2	2088
uc009nde.1	1874
uc009jyl.1	3058
uc008yye.1	41
uc009lga.1	4741
uc008nxg.1	1964
uc008enk.1	1077
uc008bia.1	35
uc011ygl.1	1313
uc009owl.1	933
uc012gez.1	2728
uc007hrj.3	1694
uc009asq.1	32
uc012bms.1	1702
uc012eja.1	1590
uc008pos.2	3234
uc008azk.2	7534
uc009gcz.2	1706
uc011xlg.1	5118
uc008ofi.1	2963
uc007hcb.2	2746
uc007vvz.1	30
uc007bxo.1	3382
uc007gvr.2	773
uc008dvb.1	3056
uc012biq.1	2115
uc007vyk.1	2788
uc009ohe.2	1040
uc012dho.1	1904
uc008xtg.1	3225
uc007oqb.1	84
uc008vdu.1	3164
uc011xih.1	2679
uc011xkd.1	35
uc008vgj.2	2005
uc007sfl.1	2623
uc007igf.2	1906
uc009ncq.1	2441
uc009arl.1	32
uc009hzo.1	2812
uc008xyb.1	3048
uc009oey.2	696
uc008vqy.2	1929
uc009ldd.2	1476
uc009mii.1	7625
uc008hns.2	5444
uc007uaz.2	7422
uc009kmo.1	2568
uc008bal.2	2792
uc007aoz.1	39
uc007cbl.2	1082
uc008iqx.1	3210
uc008mvv.1	30
uc007xts.1	1659
uc007bko.2	1281
uc009mnu.2	1846
uc009cgi.2	3340
uc008wfb.1	4828
uc008nnk.1	6347
uc008wba.2	3242
uc007tcg.1	2487
uc008zho.1	1668
uc008fgn.1	40
uc007unc.1	1469
uc007ejf.1	1893
uc008mwa.1	44
uc011xrp.1	5083
uc008vjn.1	3218
uc008tvy.2	5571
uc007hpf.1	939
uc008oox.1	843
uc007juw.1	2448
uc008ija.1	1214
uc007uey.1	5210
uc009ebu.1	66
uc008opn.1	2549
uc007gtb.2	4653
uc008zhe.1	1223
uc008meg.2	7142
uc012agw.1	890
uc011ynb.1	3338
uc007gmi.1	40
uc009rsf.1	1338
uc009eiv.1	939
uc012csz.1	933
uc007syc.1	3016
uc009gya.1	4958
uc008ini.1	898
uc009kaq.1	2941
uc007rmk.2	1697
uc008sor.2	3315
uc008jqm.2	1368
uc009tjm.2	2367
uc007okg.1	3042
uc007ckf.1	2511
uc012fus.1	67
uc008xrl.1	3671
uc009pas.2	2249
uc012dzj.1	2041
uc007vxt.1	4038
uc008xnj.2	4717
uc008qto.1	4582
uc011xrc.1	1696
uc007pyz.1	4683
uc009mdn.1	2800
uc012dro.1	2261
uc008man.1	1513
uc011xht.1	1925
uc008ulx.2	795
uc008tod.1	664
uc008blk.1	29
uc012fjp.1	1855
uc007lzf.1	3305
uc007pxs.1	1107
uc007axg.2	2458
uc007cnw.1	1038
uc009akc.2	440
uc007wum.1	4891
uc009odg.2	5282
uc008gdk.2	1232
uc007nic.2	6634
uc009raa.1	4201
uc008emr.1	1111
uc009ont.1	1442
uc008uzm.2	5370
uc008hei.1	3595
uc008ijk.1	5782
uc008fhb.1	52
uc008rfi.2	2625
uc008ucj.2	2343
uc012bdz.1	2573
uc007wwr.1	3242
uc007avw.1	3454
uc008yjr.1	958
uc009rkd.2	529
uc007vrr.2	2996
uc007zuh.1	2055
uc011xgs.1	1370
uc007hai.2	4990
uc009izx.1	948
uc007rim.1	1273
uc012edz.1	1689
uc009uwz.1	3722
uc009rzs.1	6137
uc011yqa.1	3450
uc007ssc.1	122
uc009bbq.1	2600
uc008zgw.1	4654
uc008ihy.2	7850
uc008ebk.1	3194
uc009jdu.1	4255
uc009fev.2	4498
uc008ebq.1	1422
uc007ums.2	2706
uc008kjt.1	1036
uc008dah.1	1897
uc007zfc.1	2641
uc008scj.1	3053
uc008qfq.1	2325
uc007njg.2	6239
uc009rqn.1	2419
uc007mng.2	2965
uc009ahk.1	737
uc007jgb.2	11715
uc009nmw.2	2038
uc009izu.1	3265
uc008ulj.2	4547
uc008twu.1	195
uc009onn.1	935
uc011wtz.1	3716
uc007ces.1	2846
uc008hag.2	2064
uc007ibp.1	700
uc009iqv.1	2341
uc007maa.1	1928
uc009qjf.1	36
uc008eij.1	3184
uc009lgf.2	2115
uc008mua.2	2770
uc009ife.1	1008
uc007zcf.1	2731
uc008utk.2	6527
uc007mok.1	2225
uc009mpe.1	2246
uc012gxs.1	1205
uc007exz.1	2267
uc008pso.1	2424
uc008iqm.2	2653
uc007nse.1	3720
uc007fdv.1	4627
uc009oxm.1	927
uc007fit.1	35
uc009lvd.1	2504
uc008iec.1	279
uc007lbs.1	584
uc009mop.1	1418
uc009swl.2	894
uc007jgn.1	7394
uc007pwg.1	1129
uc009oki.2	4658
uc009tns.1	2072
uc007gxt.2	5990
uc007lth.1	2081
uc007vmn.1	3270
uc007gtl.1	3251
uc008pyb.1	1938
uc009edd.1	41
uc007sdq.1	696
uc009llc.2	1851
uc007vdo.2	4695
uc007qjq.1	1575
uc008wcm.2	2096
uc008mms.1	2033
uc009avt.2	1755
uc008qie.2	2401
uc008rmo.1	957
uc011znt.1	2442
uc009vcv.1	1259
uc007uyf.1	1153
uc007bgp.1	1125
uc009ufq.2	3261
uc009bzk.2	5377
uc007uee.2	1371
uc007igb.2	1166
uc007kkh.1	2346
uc009pkz.1	3676
uc008fnu.1	6509
uc009sie.1	30
uc007xyt.1	5942
uc008fpw.2	775
uc007ebj.2	3095
uc008rag.1	5023
uc009uoo.1	1721
uc008ayx.2	7318
uc008drs.1	18599
uc007pxj.1	1282
uc012gld.1	4184
uc009goq.1	1248
uc012eth.1	902
uc008knj.1	939
uc009noh.1	486
uc007sku.1	3670
uc012dss.1	1951
uc007mcm.1	4217
uc012dts.1	2926
uc008veg.1	2338
uc012hae.1	1189
uc009bgg.1	1383
uc012gkr.1	395
uc007udg.1	882
uc011xlm.1	7002
uc007tie.2	4297
uc008ncy.1	50
uc009gnk.1	1033
uc008lcc.1	30
uc007ewn.2	2313
uc007xhs.2	6439
uc008tda.1	52
uc008pzd.1	3704
uc008pvq.1	1427
uc007ydn.2	695
uc009svo.2	907
uc007glo.1	31
uc008nic.2	4267
uc008aih.1	5435
uc007ruz.1	2005
uc007mjq.1	3676
uc008zqz.1	8695
uc012frq.1	4753
uc007xpn.1	4871
uc009ujh.1	808
uc008tlt.1	1835
uc008ugu.1	2003
uc009pec.1	2042
uc009bry.1	933
uc007uty.1	622
uc009pjw.2	527
uc009jrj.1	2916
uc008aam.2	852
uc007hja.1	2220
uc011zul.1	1023
uc008uip.1	2910
uc008xdg.2	5481
uc008gtc.1	695
uc008iuh.1	2208
uc009tbm.2	4024
uc007lck.1	1815
uc009lpb.1	1571
uc009htv.1	35
uc012eny.1	1334
uc007ngz.1	1736
uc009btx.1	3982
uc009tmp.1	1335
uc009hal.1	1180
uc012axl.1	1513
uc009duu.1	4539
uc009qat.2	3669
uc008jpf.1	2620
uc008byq.2	4053
uc009hct.1	61
uc012esy.1	1342
uc008rmd.1	3248
uc008bqh.2	1065
uc011zsb.1	88
uc007mem.2	2721
uc012azd.1	3942
uc008xcc.1	1143
uc012dks.1	1951
uc009jsh.2	3692
uc008gai.2	2930
uc007qcg.2	3494
uc009jvy.1	4545
uc008ecw.1	1298
uc007bpc.1	9885
uc012alr.1	593
uc012giv.1	3191
uc011xtl.1	4475
uc007lji.1	971
uc011xnp.1	4242
uc008svg.2	1606
uc007hqt.1	933
uc009bmn.2	2225
uc008czw.1	4088
uc008wuf.1	1107
uc008kvs.1	4744
uc009snd.1	1059
uc008sfz.1	1073
uc009ifr.2	8428
uc007cld.1	4174
uc009ozk.1	4267
uc009ebz.1	72
uc007tvt.1	1438
uc008ftj.2	5335
uc007xkl.2	2942
uc008sfj.1	4444
uc007ftw.2	4874
uc007ave.1	5093
uc008roq.1	3961
uc008ymo.2	2671
uc007zvz.1	661
uc009hzp.1	3946
uc012fct.1	924
uc007cfw.2	2840
uc008ydl.1	739
uc008jor.1	500
uc008nvc.1	2574
uc008cdd.1	1701
uc007drv.1	2302
uc009azc.2	3435
uc012djg.1	2985
uc007sup.2	5652
uc007ogz.1	3526
uc007mjt.1	3967
uc008iek.1	3148
uc009bhf.1	1861
uc009pad.1	1336
uc008kgk.1	992
uc008xuz.1	3395
uc007hwm.1	1817
uc007izv.2	2587
uc007obn.1	1526
uc009oky.2	1738
uc007bjg.1	1415
uc012cor.1	2970
uc007eoa.2	4181
uc009msw.2	1318
uc009mcu.2	1652
uc008jph.1	1392
uc008bzd.2	2616
uc007eoy.1	36
uc012aiy.1	2165
uc008gho.1	869
uc007mry.2	4565
uc007twq.2	2519
uc008mzj.1	60
uc008mcz.1	6797
uc012hpn.1	2815
uc009eli.2	4225
uc008erw.1	1173
uc012flk.1	2966
uc007qis.2	4832
uc007rxn.1	2337
uc009gkd.1	4292
uc009std.1	1574
uc011zyi.1	1610
uc009rad.1	2692
uc007rrf.2	1240
uc008jej.1	3236
uc007zei.1	454
uc007ynd.1	814
uc007pfy.2	1454
uc007kwn.1	2033
uc007lgp.2	1519
uc008ylj.2	2672
uc008kop.1	936
uc007vmz.2	3801
uc007pok.2	3212
uc007pjf.1	637
uc007fav.1	2331
uc009cxk.1	2202
uc009hyg.1	1271
uc009fzz.2	2142
uc008als.2	2051
uc007seg.1	478
uc009rvv.2	3498
uc008vvt.2	930
uc008oaq.1	4903
uc011zxj.1	98
uc012dgh.1	1930
uc009eol.1	2475
uc008ngr.2	3798
uc007uei.1	3034
uc007xgz.1	1886
uc007jst.2	1361
uc008ygb.1	3119
uc008awc.1	2237
uc008hui.2	4181
uc009dyh.1	29
uc009nyr.2	2306
uc009aam.1	3004
uc007dha.1	3370
uc012fmq.1	6710
uc007oid.2	4030
uc007dlr.1	1114
uc007jkd.1	3232
uc008itx.1	1121
uc009hcy.1	888
uc008jbq.1	2057
uc008bez.1	597
uc011zkc.1	1867
uc007tdv.1	43
uc009ieo.1	1717
uc008mdd.1	3062
uc009lva.1	3040
uc008gib.2	2666
uc007pmr.1	1817
uc008uim.1	1842
uc012dbn.1	6310
uc009bsa.1	933
uc008hwu.2	5292
uc008ayv.1	1509
uc012hsb.1	1731
uc009esk.1	1664
uc007cwe.1	3669
uc007zjs.1	647
uc007nuz.1	5842
uc007eyq.1	2530
uc008zrx.1	931
uc009tbh.2	3498
uc007sjp.1	566
uc007ggy.1	587
uc008ear.1	2018
uc008ait.2	1960
uc008inu.1	3486
uc009pil.1	5114
uc008yzf.1	1934
uc007fyn.2	1080
uc009lya.1	781
uc007lsk.2	2533
uc008wwg.1	3303
uc007zws.2	1801
uc007tia.2	1379
uc008uhq.1	5397
uc012ftb.1	1425
uc009qzj.2	764
uc009hkx.1	34
uc007ybj.1	1157
uc009gfk.1	1300
uc008lqe.2	4378
uc008oap.1	1273
uc009ioj.1	1198
uc007ysd.1	2411
uc008zlf.1	879
uc007tbc.1	5040
uc007cqb.1	922
uc007wef.1	31
uc009ens.1	1867
uc008ayr.2	1608
uc012eus.1	2832
uc008qsl.2	3023
uc009cwm.1	942
uc008vsf.1	793
uc011wzx.1	1068
uc009ksi.1	1132
uc007ppe.2	2404
uc007aqd.1	2298
uc009jco.1	957
uc011xcj.1	1221
uc008vpf.1	3913
uc008zeo.2	638
uc008mhp.2	2899
uc009ohd.2	955
uc009ari.1	33
uc007tbf.1	1623
uc008tez.1	1246
uc007bqi.1	2076
uc007xki.2	7059
uc009not.1	1337
uc008qju.2	4325
uc008drk.1	4231
uc009bnh.1	1860
uc007qwd.1	1330
uc011ycs.1	7389
uc008ukn.2	2960
uc008xyz.2	765
uc008qsq.1	4997
uc008kns.1	924
uc009eoa.2	1265
uc009abw.1	3687
uc007bpn.2	5787
uc008cai.1	2235
uc007mft.1	3035
uc007jph.2	4648
uc008nav.1	107
uc007fgt.1	1652
uc009vck.1	2670
uc012clc.1	599
uc007coy.2	3459
uc007jxz.1	1466
uc009qiq.1	31
uc009bxs.2	2469
uc009via.1	956
uc008uxk.1	784
uc007oxf.2	1668
uc012glz.1	1088
uc009uec.2	1036
uc008ykt.1	3034
uc011wtt.1	26
uc007wow.2	1463
uc012ewd.1	2232
uc009avo.1	3760
uc012dkd.1	1721
uc007xeu.2	2971
uc009glg.1	2915
uc008lur.1	2981
uc011zku.1	546
uc007etg.1	696
uc007bcs.1	2585
uc008qxb.1	6326
uc009qot.1	1770
uc009anw.1	1773
uc009gql.1	663
uc007hid.1	2214
uc007ozb.1	3796
uc007tey.1	40
uc008lmm.1	3950
uc012enb.1	11599
uc011zwc.1	3711
uc012bri.1	47
uc008mhq.1	1781
uc011wxd.1	2396
uc008wls.1	821
uc007mwk.1	776
uc012fyq.1	2037
uc008xay.1	2259
uc007dgx.1	2349
uc008tmp.1	6129
uc012cdy.1	3454
uc007gza.1	1248
uc011zll.1	2487
uc007swf.2	1956
uc009kcz.1	2887
uc009irs.2	1181
uc008hzy.1	2158
uc007dvf.1	2135
uc009egj.1	666
uc007evc.1	2934
uc008xyy.2	1670
uc008dlo.2	3750
uc007mts.1	2215
uc008wrs.1	101
uc009vdt.1	830
uc007ynr.1	4281
uc012fbg.1	1741
uc007dre.2	1026
uc009dbn.1	2652
uc009sra.1	3020
uc009huf.1	63
uc011zes.1	80
uc011yde.1	2833
uc007qmi.2	503
uc007hoj.1	387
uc008mlg.2	4266
uc007gyl.1	531
uc007kmw.1	2220
uc007ivl.1	211
uc009qhk.1	40
uc007agm.2	3098
uc009bki.1	441
uc009toy.1	2639
uc008umd.1	2521
uc008ywg.1	28
uc007fnh.1	3353
uc007qcy.2	6400
uc009kls.2	4639
uc009emm.1	953
uc009gxk.2	1974
uc007jwu.1	2589
uc007eoi.1	2460
uc007ick.1	1213
uc007qxo.2	68
uc007knq.1	6927
uc008tmd.1	2090
uc007xkb.1	2478
uc009mse.2	797
uc008nco.1	101
uc009ofv.2	3544
uc009euv.1	828
uc008qoe.2	2265
uc007zuu.1	1457
uc007sqd.1	27
uc007hfm.2	5713
uc008oit.1	2945
uc007tfa.1	31
uc007tdb.1	396
uc008aso.2	2118
uc007fdz.1	1522
uc008hue.1	3330
uc009eji.1	888
uc008rra.2	2494
uc011wwi.1	3157
uc009kea.1	884
uc007hrp.1	2856
uc008hjm.1	2479
uc007muu.1	1292
uc009jad.1	754
uc009uws.1	765
uc012aby.1	725
uc007zhk.1	1904
uc008gqb.1	789
uc007wji.1	1196
uc009rvj.1	2742
uc009eve.1	349
uc008lss.2	1624
uc009rgf.1	4734
uc009qay.1	1377
uc008yld.1	709
uc008zpi.1	2787
uc007nlf.1	3691
uc009sun.1	427
uc007ayh.2	5098
uc012bro.1	1372
uc007nwd.1	2627
uc007fhc.1	3497
uc007wjz.2	1967
uc007sfr.1	2443
uc009akw.2	1210
uc008ult.1	4236
uc008nfk.1	1682
uc008kuj.1	1333
uc008jal.2	3919
uc007hgm.1	1571
uc009knm.2	1096
uc007srs.2	1777
uc008ifa.2	3834
uc007poc.2	7081
uc012apg.1	4097
uc007vaf.1	835
uc008ecl.1	818
uc007edi.1	1652
uc012hkx.1	885
uc008jbf.1	4123
uc009quu.1	3137
uc007wlx.2	2820
uc012bna.1	3838
uc007oby.1	2865
uc007tzr.1	3526
uc009hpb.1	56
uc008ndc.1	31
uc008eyh.1	2290
uc007iga.1	1488
uc012dte.1	3730
uc008fcb.1	2028
uc011xwl.1	2730
uc008cjo.1	2744
uc009kta.1	1300
uc008lqz.1	5489
uc007umx.1	3021
uc007lfx.1	3879
uc007uts.2	2190
uc008jse.2	5745
uc007zke.1	1155
uc007iqh.1	936
uc007lwz.1	1744
uc008kzq.1	58
uc007rck.1	2681
uc008onp.1	1266
uc009try.1	4424
uc012bvp.1	1681
uc012cst.1	575
uc011xqa.1	1476
uc009kxh.1	2962
uc007wnu.2	1986
uc012bra.1	1981
uc008cqk.1	2275
uc012gqv.1	300
uc009iqo.1	2264
uc008lpl.1	11925
uc012ehb.1	1862
uc008sey.1	1560
uc008qyq.1	1217
uc012brl.1	6974
uc008frw.1	1245
uc009ddm.1	2493
uc007pti.1	897
uc007vnr.1	3045
uc007uad.1	1364
uc007myq.2	3125
uc009hnc.1	32
uc011wuc.1	2925
uc009byr.2	1074
uc011ybg.1	3704
uc008hbx.1	1724
uc009ctl.1	2499
uc008ngs.2	2948
uc007xzv.1	2113
uc011yvp.1	1604
uc012asg.1	862
uc012dml.1	4175
uc012gue.1	2111
uc012eev.1	109
uc009dxg.1	30
uc008pnj.1	4783
uc007wvt.1	17334
uc009rvb.1	2437
uc008bva.2	2064
uc007cat.2	1571
uc008acw.2	4914
uc007bdr.2	1477
uc007atp.1	531
uc008zuy.1	1722
uc012bzt.1	5203
uc008gdn.2	2004
uc007oqu.1	64
uc007dhe.1	2020
uc007jkw.1	2254
uc012hea.1	64
uc009rwo.2	5976
uc009got.2	2161
uc008puy.1	494
uc008lvc.2	7209
uc008nig.2	4204
uc009eqa.2	4584
uc007zxm.1	776
uc007iec.1	1727
uc007yvx.1	2948
uc009apo.1	524
uc007nyp.1	8608
uc009tbz.1	1009
uc009rdg.1	1059
uc009gtc.1	459
uc008dxn.2	2650
uc007sgj.1	1313
uc011xdv.1	2987
uc008yqu.2	1712
uc007zru.1	1705
uc012ewb.1	6149
uc007eon.1	2784
uc008mrh.1	3276
uc012axc.1	790
uc007oon.1	30
uc012cri.1	4761
uc007lqj.2	2600
uc009euh.2	5293
uc008mly.2	2206
uc007zjp.1	3050
uc008lvn.2	2921
uc007bmj.1	2264
uc008isd.1	799
uc009fap.1	1899
uc012asn.1	1342
uc008qes.1	2738
uc012cbo.1	1991
uc007piq.2	585
uc011ymt.1	27
uc008ajj.1	364
uc007yef.1	407
uc008kqh.1	924
uc008jko.1	2033
uc009nyh.1	810
uc007yup.2	5382
uc007uin.1	2469
uc009pqi.1	30
uc007lod.1	1112
uc008qpx.2	1673
uc008lkv.1	2268
uc007hgx.1	2297
uc007pum.1	381
uc008fmw.1	698
uc012dyd.1	7332
uc009ajt.1	4271
uc007unv.1	5127
uc008pap.2	695
uc008eof.1	1497
uc007ysz.1	2305
uc007nno.1	5879
uc009jmf.1	2205
uc007mbk.1	30
uc007xyv.1	888
uc007qnt.1	53
uc007kwm.1	1764
uc012dxa.1	567
uc009rtj.1	4594
uc012byx.1	1084
uc009mwt.1	1930
uc009qfb.2	1599
uc007lpx.1	2235
uc008suc.1	818
uc007caw.1	1878
uc009jps.1	4584
uc008dgx.1	1569
uc009tpn.1	2129
uc007smf.1	2734
uc008bpx.1	5647
uc009nle.1	2781
uc012fph.1	2335
uc007tgl.2	2444
uc009acd.1	1760
uc007com.2	1127
uc009fsv.1	3683
uc008taw.2	925
uc007rzg.2	1518
uc012fmv.1	3108
uc008eeo.1	1139
uc009dje.2	3584
uc008cab.2	2698
uc012ejx.1	1555
uc008lxu.1	2054
uc007pdg.2	3726
uc007pcm.1	6906
uc009hwy.2	3374
uc012ghr.1	2573
uc007lxh.1	3357
uc008ago.1	1763
uc007fqd.1	3189
uc007ooa.1	33
uc008kvo.2	1876
uc008dqd.1	1852
uc007mie.2	1207
uc008fks.1	56
uc009pyl.1	1368
uc009aeg.1	3515
uc009agj.1	778
uc007tfh.1	60
uc009rwt.1	1497
uc008xps.1	6120
uc007vvy.1	30
uc009tdd.1	3039
uc008aor.2	1762
uc007una.1	1047
uc008jbp.1	1699
uc007glb.2	3778
uc007foy.1	1139
uc009bjb.1	4598
uc008yen.1	1303
uc009rnn.1	2697
uc007klu.2	3345
uc008tvc.1	2155
uc007pzb.1	1171
uc008ska.1	57
uc007kqh.1	3412
uc012fce.1	495
uc008jga.1	2288
uc009rla.1	1529
uc007goo.1	42
uc007lwh.1	5213
uc008gbo.2	2683
uc011wkl.1	3363
uc009awz.1	1431
uc008qiy.2	1560
uc008mrc.1	1557
uc007rgl.1	4629
uc009goa.1	448
uc008jcu.1	1868
uc009moa.1	1643
uc008hqg.1	1213
uc007ckz.1	3514
uc009nwy.1	5773
uc007hgq.1	2560
uc012flv.1	90
uc008vvw.1	2025
uc008iex.1	3431
uc008tfo.1	4080
uc007vmq.1	4276
uc007nfh.2	3785
uc008odl.1	1211
uc009fyb.1	2473
uc009dlt.2	8230
uc008lmz.1	1589
uc008zgg.1	5366
uc007fdx.1	2275
uc009jha.2	9962
uc008rcf.1	171
uc009btr.2	2882
uc008gzc.1	1952
uc007qnk.1	2601
uc007dqb.1	2869
uc009cfp.1	2488
uc008xhd.2	8442
uc008qzq.1	6142
uc007yul.1	1190
uc008enm.2	2920
uc007xoq.2	728
uc007yan.2	1369
uc007foh.1	3177
uc007hmd.1	3451
uc008hha.1	4400
uc007yil.1	4078
uc008ljz.2	2852
uc007xwf.2	1736
uc007uzb.1	1138
uc007nhc.1	2478
uc007xka.1	1365
uc007plw.2	868
uc012azg.1	122
uc011yku.1	4053
